SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin,ID_0,ISO,NAME_0,NAME_1,NAME_2
"47","2",-0.31255294592,0.75462033231,"2","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"53","1",-0.59669198766,0.55071304611,"2","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"54","1",-0.59669198766,0.55071304611,"2","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"55","1",-0.59669198766,0.55071304611,"2","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"58","1",-0.41924603510,0.67503633245,"1","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"0","1",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"1","2",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"2","3",4.70502863800,0.00000253830,"14","3","154",MMR,Myanmar,Tanintharyi,Myeik
"3","1",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"4","11",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"5","16",4.70502863800,0.00000253830,"14","3","154",MMR,Myanmar,Tanintharyi,Myeik
"6","3",4.70502863800,0.00000253830,"14","3","154",MMR,Myanmar,Tanintharyi,Myeik
"7","1",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"8","11",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"10","4",3.27983546909,0.00103867641,"12","3","154",MMR,Myanmar,Tanintharyi,Myeik
"11","4",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"12","1",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"13","3",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"14","2",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"15","10",4.80194980548,0.00000157128,"15","3","154",MMR,Myanmar,Tanintharyi,Myeik
"16","2",-0.31255294592,0.75462033231,"2","0","154",MMR,Myanmar,Tanintharyi,Myeik
"22","1",-0.72421944484,0.46893102811,"6","0","154",MMR,Myanmar,Tanintharyi,Myeik
"23","1",-0.59560856963,0.55143675351,"5","0","154",MMR,Myanmar,Tanintharyi,Myeik
"24","2",-0.44779485529,0.65430125805,"4","0","154",MMR,Myanmar,Tanintharyi,Myeik
"25","1",-0.44779485529,0.65430125805,"4","0","154",MMR,Myanmar,Tanintharyi,Myeik
"27","2",-0.44779485529,0.65430125805,"4","0","154",MMR,Myanmar,Tanintharyi,Myeik
"28","2",-0.65133797134,0.51482834607,"4","0","154",MMR,Myanmar,Tanintharyi,Myeik
"32","1",-0.89264257155,0.37204862333,"6","0","154",MMR,Myanmar,Tanintharyi,Myeik
"33","1",-0.89264257155,0.37204862333,"6","0","154",MMR,Myanmar,Tanintharyi,Myeik
"44","1",-0.59669198766,0.55071304611,"2","0","154",MMR,Myanmar,Tanintharyi,Myeik
"45","1",-0.41924603510,0.67503633245,"1","0","154",MMR,Myanmar,Tanintharyi,Myeik
"48","1",-0.59669198766,0.55071304611,"2","0","154",MMR,Myanmar,Tanintharyi,Myeik
"49","1",-0.41924603510,0.67503633245,"1","0","154",MMR,Myanmar,Tanintharyi,Myeik
"50","1",-0.96213692018,0.33598084247,"5","0","154",MMR,Myanmar,Tanintharyi,Myeik
"51","1",-1.06106569826,0.28866006091,"6","0","154",MMR,Myanmar,Tanintharyi,Myeik
"52","1",-0.73552556872,0.46201947967,"3","0","154",MMR,Myanmar,Tanintharyi,Myeik
"56","1",-0.59560856963,0.55143675351,"5","0","154",MMR,Myanmar,Tanintharyi,Myeik
"57","1",-0.59669198766,0.55071304611,"2","0","154",MMR,Myanmar,Tanintharyi,Myeik
"59","1",-0.65063084055,0.51528482105,"8","0","154",MMR,Myanmar,Tanintharyi,Myeik
"60","2",-0.73774602832,0.46066880183,"10","0","154",MMR,Myanmar,Tanintharyi,Myeik
"61","2",-0.84374968304,0.39880930648,"11","0","154",MMR,Myanmar,Tanintharyi,Myeik
"62","1",-0.54872542428,0.58319389809,"14","0","154",MMR,Myanmar,Tanintharyi,Myeik
"63","1",-0.19889732922,0.84234305887,"15","0","154",MMR,Myanmar,Tanintharyi,Myeik
"64","1",-0.19889732922,0.84234305887,"15","0","154",MMR,Myanmar,Tanintharyi,Myeik
"65","3",-0.41234439436,0.68008701471,"5","0","154",MMR,Myanmar,Tanintharyi,Myeik
"66","2",-0.65063084055,0.51528482105,"8","0","154",MMR,Myanmar,Tanintharyi,Myeik
"67","1",-0.19966595553,0.84174184126,"11","0","154",MMR,Myanmar,Tanintharyi,Myeik
"68","1",-0.51600830509,0.60584861074,"19","0","154",MMR,Myanmar,Tanintharyi,Myeik
"69","3",-0.19841206512,0.84272267861,"13","0","154",MMR,Myanmar,Tanintharyi,Myeik
"70","1",-0.19841206512,0.84272267861,"13","0","154",MMR,Myanmar,Tanintharyi,Myeik
"71","1",-0.19966595553,0.84174184126,"11","0","154",MMR,Myanmar,Tanintharyi,Myeik
"72","2",-0.51600830509,0.60584861074,"19","0","154",MMR,Myanmar,Tanintharyi,Myeik
"73","3",-0.52054369842,0.60268468111,"18","0","154",MMR,Myanmar,Tanintharyi,Myeik
"74","1",-0.31255294592,0.75462033231,"15","0","154",MMR,Myanmar,Tanintharyi,Myeik
"75","1",-0.07816232868,0.93769892766,"13","0","154",MMR,Myanmar,Tanintharyi,Myeik
"76","4",-0.31522524374,0.75259064063,"14","0","154",MMR,Myanmar,Tanintharyi,Myeik
"77","1",-0.19877790722,0.84243647872,"12","0","154",MMR,Myanmar,Tanintharyi,Myeik
"78","1",-0.53233432409,0.59449446564,"16","0","154",MMR,Myanmar,Tanintharyi,Myeik
"79","5",-0.42620856262,0.66995587985,"15","0","154",MMR,Myanmar,Tanintharyi,Myeik
